,Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint,2010 Population,Land-Sq-Mi,Density Per Sq Mile,contains_college
1395,89104,Las Vegas,NV,36.151108,-115.10857,-8,1,"36.151108,-115.10857",39909,5.67,7038.624339,False
1396,48224,Detroit,MI,42.410486999999996,-82.94348000000001,-5,1,"42.410487,-82.94348",44439,5.735,7748.735833,False
1397,10307,Staten Island,NY,40.508274,-74.24387,-5,1,"40.508274,-74.24387",14096,1.962,7184.505606999999,False
1398,8103,Camden,NJ,39.936178999999996,-75.11513000000001,-5,1,"39.936179,-75.11513",15190,2.157,7042.1882239999995,True
1399,11212,Brooklyn,NY,40.662191,-73.91328,-5,1,"40.662191,-73.91328",84500,1.538,54941.48244,False
1400,7086,Union City,NJ,40.769796,-74.022351,-5,1,"40.769796,-74.022351",12554,0.8079999999999999,15537.128709999999,False
1401,2458,Newton,MA,42.354727000000004,-71.18809,-5,1,"42.354727,-71.18809",12131,2.002,6059.440559000001,False
1402,85202,Mesa,AZ,33.381097,-111.8756,-7,0,"33.381097,-111.8756",37275,6.273,5942.132951,True
1403,77099,Houston,TX,29.668489,-95.5869,-6,1,"29.668489,-95.5869",47091,6.215,7576.99115,False
1404,63101,Saint Louis,MO,38.631551,-90.193,-6,1,"38.631551,-90.193",2620,0.377,6949.602122,True
1405,11366,Fresh Meadows,NY,40.726137,-73.79502,-5,1,"40.726137,-73.79502",13532,1.095,12357.99087,False
1406,10601,White Plains,NY,41.032489,-73.76454,-5,1,"41.032489,-73.76454",11376,0.633,17971.563980000003,True
1407,94041,Mountain View,CA,37.38949,-122.07846,-8,1,"37.38949,-122.07846",13292,1.531,8681.90725,False
1408,89031,North Las Vegas,NV,36.256479,-115.16139,-8,1,"36.256479,-115.16139",60589,9.499,6378.460891,False
1409,77840,College Station,TX,30.614646999999998,-96.32641,-6,1,"30.614647,-96.32641",56171,11.200999999999999,5014.820105,False
1410,65806,Springfield,MO,37.206624,-93.29923000000001,-6,1,"37.206624,-93.29923",10586,2.073,5106.60878,False
1411,77012,Houston,TX,29.719778,-95.27906,-6,1,"29.719778,-95.27906",20719,3.928,5274.694501,False
1412,92802,Anaheim,CA,33.806965000000005,-117.92594,-8,1,"33.806965,-117.92594",42709,4.547,9392.786453,False
1413,10703,Yonkers,NY,40.956546,-73.8799,-5,1,"40.956546,-73.8799",20301,1.7619999999999998,11521.5664,False
1414,11354,Flushing,NY,40.767969,-73.82496,-5,1,"40.767969,-73.82496",54878,2.167,25324.411630000002,True
1415,2199,Boston,MA,42.34713,-71.08234,-5,1,"42.34713,-71.08234",1146,0.057,20105.26316,False
1416,48080,Saint Clair Shores,MI,42.462036,-82.90231999999999,-5,1,"42.462036,-82.90232",22494,4.419,5090.291921,False
1417,94805,Richmond,CA,37.941824,-122.32553,-8,1,"37.941824,-122.32553",13648,1.983,6882.501261,False
1418,92110,San Diego,CA,32.766482,-117.20076999999999,-8,1,"32.766482,-117.20077",25341,4.861000000000001,5213.124871,True
1419,2905,Providence,RI,41.7883,-71.40431,-5,1,"41.7883,-71.40431",25223,3.748,6729.722519,False
1420,44302,Akron,OH,41.089405,-81.53973,-5,1,"41.089405,-81.53973",5524,0.9390000000000001,5882.8541,False
1421,37132,Murfreesboro,TN,35.859565,-86.420958,-6,1,"35.859565,-86.420958",2776,0.508,5464.566929,False
1422,90731,San Pedro,CA,33.732368,-118.28905,-8,1,"33.732368,-118.28905",59662,9.207,6480.069512,False
1423,91101,Pasadena,CA,34.146607,-118.1391,-8,1,"34.146607,-118.1391",20460,1.325,15441.509430000002,False
1424,90755,Long Beach,CA,33.801783,-118.168691,-8,1,"33.801783,-118.168691",11074,2.1790000000000003,5082.147774,False
1425,90810,Long Beach,CA,33.816217,-118.21495,-8,1,"33.816217,-118.21495",36735,6.696000000000001,5486.111111,False
1426,91801,Alhambra,CA,34.090409,-118.12700000000001,-8,1,"34.090409,-118.127",52735,4.3580000000000005,12100.73428,False
1427,2723,Fall River,MA,41.691369,-71.13234,-5,1,"41.691369,-71.13234",14767,1.597,9246.712586,False
1428,10472,Bronx,NY,40.830409,-73.86845,-5,1,"40.830409,-73.86845",66358,1.052,63077.94677,False
1429,11580,Valley Stream,NY,40.673,-73.70345999999999,-5,1,"40.673,-73.70346",40113,3.9010000000000002,10282.74801,False
1430,35205,Birmingham,AL,33.497054999999996,-86.8057,-6,1,"33.497055,-86.8057",19686,3.6260000000000003,5429.123001,False
1431,33063,Pompano Beach,FL,26.251909,-80.21016,-5,1,"26.251909,-80.21016",51019,8.902000000000001,5731.184004,False
1432,33135,Miami,FL,25.766576999999998,-80.23576,-5,1,"25.766577,-80.23576",36066,2.156,16728.20037,False
1433,90278,Redondo Beach,CA,33.871214,-118.37177,-8,1,"33.871214,-118.37177",40071,3.603,11121.565359999999,False
1434,23806,Petersburg,VA,37.204765,-77.39278399999999,-5,1,"37.204765,-77.392784",2251,0.16699999999999998,13479.04192,False
1435,19032,Folcroft,PA,39.893212,-75.28088000000001,-5,1,"39.893212,-75.28088",6606,1.016,6501.9685039999995,False
1436,19121,Philadelphia,PA,39.981062,-75.1745,-5,1,"39.981062,-75.1745",36572,2.211,16540.93171,True
1437,14213,Buffalo,NY,42.916057,-78.8915,-5,1,"42.916057,-78.8915",24465,2.262,10815.649870000001,False
1438,30313,Atlanta,GA,33.761223,-84.39599,-5,1,"33.761223,-84.39599",9495,1.112,8538.669065,False
1439,29401,Charleston,SC,32.779126,-79.9355,-5,1,"32.779126,-79.9355",10895,1.551,7024.500322,True
1440,75201,Dallas,TX,32.787628999999995,-96.79941,-6,1,"32.787629,-96.79941",9409,1.4480000000000002,6497.928177000001,False
1441,90007,Los Angeles,CA,34.026447999999995,-118.2829,-8,1,"34.026448,-118.2829",40920,2.467,16586.94771,True
1442,94102,San Francisco,CA,37.779329,-122.41915,-8,1,"37.779329,-122.41915",31176,0.6709999999999999,46461.997019999995,True
1443,11419,South Richmond Hill,NY,40.688688,-73.82216,-5,1,"40.688688,-73.82216",47211,1.129,41816.6519,False
1444,43203,Columbus,OH,39.9718,-82.9688,-5,1,"39.9718,-82.9688",8108,1.476,5493.224932,False
1445,60194,Schaumburg,IL,42.037108,-88.10719,-6,1,"42.037108,-88.10719",19777,3.6210000000000004,5461.750897999999,False
1446,2149,Everett,MA,42.409915999999996,-71.0522,-5,1,"42.409916,-71.0522",41550,3.426,12127.845879999999,False
1447,97214,Portland,OR,45.51379,-122.6458,-8,1,"45.51379,-122.6458",23813,2.807,8483.434271,False
1448,98314,Bremerton,WA,47.559317,-122.64915,-8,1,"47.559317,-122.64915",3329,0.578,5759.515571,False
1449,7513,Paterson,NJ,40.906597999999995,-74.14944,-5,1,"40.906598,-74.14944",11508,0.5920000000000001,19439.18919,False
1450,22304,Alexandria,VA,38.813013,-77.11667,-5,1,"38.813013,-77.11667",44300,4.632,9563.903282,False
1451,90804,Long Beach,CA,33.783467,-118.15182,-8,1,"33.783467,-118.15182",40311,2.114,19068.59035,False
1452,64106,Kansas City,MO,39.103704,-94.57311,-6,1,"39.103704,-94.57311",7701,1.54,5000.649351,False
1453,2464,Newton Upper Falls,MA,42.311997,-71.22046,-5,1,"42.311997,-71.22046",2953,0.565,5226.548672999999,False
1454,7306,Jersey City,NJ,40.733751,-74.06582,-5,1,"40.733751,-74.06582",52669,2.722,19349.37546,True
1455,33144,Miami,FL,25.76226,-80.30839,-5,1,"25.76226,-80.30839",26903,3.095,8692.407108,False
1456,33145,Miami,FL,25.753176999999997,-80.23326999999999,-5,1,"25.753177,-80.23327",29758,2.539,11720.36235,False
1457,19130,Philadelphia,PA,39.968262,-75.17222,-5,1,"39.968262,-75.17222",24870,1.294,19219.4745,False
1458,19123,Philadelphia,PA,39.964012,-75.14764,-5,1,"39.964012,-75.14764",13416,1.264,10613.92405,False
1459,7506,Hawthorne,NJ,40.957498,-74.15626999999999,-5,1,"40.957498,-74.15627",18791,3.3339999999999996,5636.172765,False
1460,10606,White Plains,NY,41.024107,-73.77808,-5,1,"41.024107,-73.77808",16499,1.511,10919.25877,True
1461,91790,West Covina,CA,34.068059000000005,-117.93835,-8,1,"34.068059,-117.93835",44907,5.772,7780.14553,False
1462,33155,Miami,FL,25.739010999999998,-80.30685,-5,1,"25.739011,-80.30685",43788,7.38,5933.333333,False
1463,33193,Miami,FL,25.70028,-80.44721,-5,1,"25.70028,-80.44721",46044,8.14,5656.511057,False
1464,90094,Los Angeles,CA,33.786594,-118.29866200000001,-8,1,"33.786594,-118.298662",5464,0.611,8942.716858,False
1465,92683,Westminster,CA,33.751418,-117.99391999999999,-8,1,"33.751418,-117.99392",89747,9.991,8982.784506,False
1466,22305,Alexandria,VA,38.836779,-77.06418000000001,-5,1,"38.836779,-77.06418",15440,1.3419999999999999,11505.2161,False
1467,11428,Queens Village,NY,40.719981,-73.74127,-5,1,"40.719981,-73.74127",19168,0.833,23010.80432,False
1468,33620,Tampa,FL,28.062960999999998,-82.41314,-5,1,"28.062961,-82.41314",5158,0.887,5815.107103,True
1469,92614,Irvine,CA,33.680408,-117.82592,-8,1,"33.680408,-117.82592",24748,4.42,5599.095023,False
1470,11514,Carle Place,NY,40.750132,-73.61328,-5,1,"40.750132,-73.61328",4673,0.897,5209.587514,False
1471,94122,San Francisco,CA,37.758379999999995,-122.48478,-8,1,"37.75838,-122.48478",56023,2.364,23698.39255,True
1472,92655,Midway City,CA,33.745166,-117.98568999999999,-8,1,"33.745166,-117.98569",8337,0.632,13191.4557,False
1473,60165,Stone Park,IL,41.901579999999996,-87.88046,-6,1,"41.90158,-87.88046",4946,0.34,14547.058819999998,False
1474,10027,New York,NY,40.812665,-73.95499000000001,-5,1,"40.812665,-73.95499",59707,0.8690000000000001,68707.71001,False
1475,85210,Mesa,AZ,33.391233,-111.84128999999999,-7,0,"33.391233,-111.84129",36464,6.584,5538.274605,True
1476,96857,Schofield Barracks,HI,24.859832,-168.021815,-10,0,"24.859832,-168.021815",2522,0.467,5400.428266,False
1477,91606,North Hollywood,CA,34.185697999999995,-118.38836,-8,1,"34.185698,-118.38836",44958,3.333,13488.74887,False
1478,33125,Miami,FL,25.782176,-80.23607,-5,1,"25.782176,-80.23607",52677,3.862,13639.82393,False
1479,22204,Arlington,VA,38.860246999999994,-77.09626999999999,-5,1,"38.860247,-77.09627",47233,4.117,11472.67428,False
1480,92551,Moreno Valley,CA,33.889035,-117.22046,-8,1,"33.889035,-117.22046",30815,5.872999999999999,5246.892559000001,True
1481,98126,Seattle,WA,47.54687,-122.3748,-8,1,"47.54687,-122.3748",20698,3.075,6731.056911,False
1482,70006,Metairie,LA,30.013984999999998,-90.19128,-6,1,"30.013985,-90.19128",15703,2.589,6065.276168,False
1483,95351,Modesto,CA,37.626067,-120.99955,-8,1,"37.626067,-120.99955",46458,8.859,5244.158483,False
1484,10553,Mount Vernon,NY,40.909288000000004,-73.8215,-5,1,"40.909288,-73.8215",10170,0.691,14717.800290000001,False
1485,10805,New Rochelle,NY,40.897783000000004,-73.77933,-5,1,"40.897783,-73.77933",18414,1.725,10674.78261,True
1486,11565,Malverne,NY,40.675249,-73.67298000000001,-5,1,"40.675249,-73.67298",8690,1.1159999999999999,7786.738351000001,False
1487,2744,New Bedford,MA,41.610754,-70.91453,-5,1,"41.610754,-70.91453",11900,1.291,9217.660728,False
1488,55104,Saint Paul,MN,44.953665,-93.15921999999999,-6,1,"44.953665,-93.15922",43248,6.058,7138.989766,False
1489,95817,Sacramento,CA,38.551106,-121.45996000000001,-8,1,"38.551106,-121.45996",13534,2.291,5907.46399,False
1490,19135,Philadelphia,PA,40.023610999999995,-75.04966,-5,1,"40.023611,-75.04966",33091,2.329,14208.243880000002,False
1491,12307,Schenectady,NY,42.804076,-73.93571,-5,1,"42.804076,-73.93571",7692,0.7140000000000001,10773.10924,False
1492,44120,Cleveland,OH,41.472352,-81.58211,-5,1,"41.472352,-81.58211",38196,5.314,7187.805796,False
1493,79406,Lubbock,TX,33.583798,-101.87525,-6,1,"33.583798,-101.87525",6025,0.978,6160.531696999999,False
1494,70119,New Orleans,LA,29.974504,-90.08747,-6,1,"29.974504,-90.08747",36228,4.47,8104.6979870000005,False
1495,23220,Richmond,VA,37.549396,-77.45739,-5,1,"37.549396,-77.45739",35545,4.805,7397.502601,False
1496,89501,Reno,NV,39.52616,-119.81367,-8,1,"39.52616,-119.81367",4252,0.634,6706.624606,False
1497,90230,Culver City,CA,33.997178999999996,-118.40145,-8,1,"33.997179,-118.40145",31766,4.508,7046.583851,True
1498,15210,Pittsburgh,PA,40.409219,-79.98948,-5,1,"40.409219,-79.98948",25954,4.64,5593.534482999999,False
1499,44121,Cleveland,OH,41.526151,-81.53309,-5,1,"41.526151,-81.53309",33220,6.273,5295.711781,True
1500,25703,Huntington,WV,38.421443,-82.41924,-5,1,"38.421443,-82.41924",6751,1.1909999999999998,5668.345928,False
1501,22303,Alexandria,VA,38.792863,-77.07964,-5,1,"38.792863,-77.07964",12601,1.466,8595.497954,False
1502,11374,Rego Park,NY,40.724945,-73.8609,-5,1,"40.724945,-73.8609",43600,0.938,46481.87633,False
1503,15224,Pittsburgh,PA,40.463463,-79.94612,-5,1,"40.463463,-79.94612",10141,1.0070000000000001,10070.50645,False
1504,48219,Detroit,MI,42.425236,-83.24902,-5,1,"42.425236,-83.24902",46931,8.407,5582.371833,False
1505,11762,Massapequa Park,NY,40.68505,-73.44681,-5,1,"40.68505,-73.44681",22360,3.077,7266.81833,False
1506,10282,New York,NY,40.717178999999994,-74.01433,-5,1,"40.717179,-74.01433",4783,0.069,69318.84057999999,False
1507,90606,Whittier,CA,33.978312,-118.06778,-8,1,"33.978312,-118.06778",32396,3.783,8563.573883,False
1508,94110,San Francisco,CA,37.74873,-122.41545,-8,1,"37.74873,-122.41545",69333,2.325,29820.645160000004,True
1509,60613,Chicago,IL,41.953256,-87.6629,-6,1,"41.953256,-87.6629",48281,2.175,22198.16092,False
1510,64124,Kansas City,MO,39.107304,-94.53985,-6,1,"39.107304,-94.53985",12639,1.703,7421.608925,False
1511,11023,Great Neck,NY,40.798839,-73.73352,-5,1,"40.798839,-73.73352",9027,1.656,5451.086957,False
1512,1843,Lawrence,MA,42.691091,-71.16078,-5,1,"42.691091,-71.16078",24425,3.3689999999999998,7249.925794,False
1513,5404,Winooski,VT,44.494999,-73.18259,-5,1,"44.494999,-73.18259",7240,1.4280000000000002,5070.028011,False
1514,7029,Harrison,NJ,40.745951,-74.15509,-5,1,"40.745951,-74.15509",16026,1.306,12271.05666,False
1515,7042,Montclair,NJ,40.81315,-74.21576,-5,1,"40.81315,-74.21576",25599,3.7760000000000002,6779.396186,False
1516,7307,Jersey City,NJ,40.748001,-74.04943,-5,1,"40.748001,-74.04943",43812,2.24,19558.92857,False
1517,7740,Long Branch,NJ,40.297932,-73.99096999999999,-5,1,"40.297932,-73.99097",31038,5.433,5712.86582,True
1518,15140,Pitcairn,PA,40.405768,-79.77643,-5,1,"40.405768,-79.77643",3294,0.505,6522.772277,False
1519,55414,Minneapolis,MN,44.980379,-93.23003,-6,1,"44.980379,-93.23003",28495,3.384,8420.508274,True
1520,90621,Buena Park,CA,33.875714,-117.99403999999998,-8,1,"33.875714,-117.99404",35153,4.154,8462.445834999999,False
1521,91316,Encino,CA,34.168753,-118.51636,-8,1,"34.168753,-118.51636",26898,5.007,5372.079089,False
1522,7093,West New York,NJ,40.7895,-74.01223,-5,1,"40.7895,-74.01223",60884,1.203,50610.14131,True
1523,20903,Silver Spring,MD,39.014009,-76.98199,-5,1,"39.014009,-76.98199",23625,3.602,6558.856191,False
1524,11005,Floral Park,NY,40.756983,-73.7148,-5,1,"40.756983,-73.7148",1806,0.184,9815.217391,False
1525,92780,Tustin,CA,33.741651,-117.82127,-8,1,"33.741651,-117.82127",57741,6.994,8255.790678,False
1526,10036,New York,NY,40.759510999999996,-73.99019,-5,1,"40.759511,-73.99019",24711,0.441,56034.01361,False
1527,92083,Vista,CA,33.179587,-117.24461000000001,-8,1,"33.179587,-117.24461",36975,5.571000000000001,6637.0490039999995,True
1528,33150,Miami,FL,25.851974,-80.20566,-5,1,"25.851974,-80.20566",27811,3.498,7950.543168000001,False
1529,90292,Marina Del Rey,CA,33.976372999999995,-118.45458,-8,1,"33.976373,-118.45458",21576,2.039,10581.65768,True
1530,2151,Revere,MA,42.416247,-71.00525,-5,1,"42.416247,-71.00525",51808,5.862,8837.93927,False
1531,44113,Cleveland,OH,41.484688,-81.70125,-5,1,"41.484688,-81.70125",19213,3.8289999999999997,5017.759206000001,False
1532,7522,Paterson,NJ,40.925778,-74.17784,-5,1,"40.925778,-74.17784",20883,0.821,25436.05359,False
1533,92663,Newport Beach,CA,33.619221,-117.93087,-8,1,"33.619221,-117.93087",21649,3.298,6564.281383,False
1534,92832,Fullerton,CA,33.869114,-117.92985,-8,1,"33.869114,-117.92985",24752,2.8139999999999996,8796.0199,True
1535,33064,Pompano Beach,FL,26.279108,-80.11319,-5,1,"26.279108,-80.11319",52969,10.463,5062.505972999999,False
1536,33763,Clearwater,FL,28.001394,-82.74549,-5,1,"28.001394,-82.74549",17887,3.48,5139.942529,False
1537,11558,Island Park,NY,40.603159000000005,-73.65515,-5,1,"40.603159,-73.65515",8370,1.5,5580.0,False
1538,90022,Los Angeles,CA,34.023662,-118.15581,-8,1,"34.023662,-118.15581",67179,4.382,15330.670930000002,False
1539,68132,Omaha,NE,41.26565,-95.99741,-6,1,"41.26565,-95.99741",14101,2.6310000000000002,5359.5591030000005,False
1540,29904,Beaufort,SC,32.390605,-80.661027,-5,1,"32.390605,-80.661027",659,0.063,10460.31746,False
1541,11575,Roosevelt,NY,40.679413000000004,-73.58694,-5,1,"40.679413,-73.58694",16272,1.78,9141.573034000001,False
1542,92707,Santa Ana,CA,33.719118,-117.87143,-8,1,"33.719118,-117.87143",59492,5.0,11898.4,True
1543,77036,Houston,TX,29.70053,-95.53514,-6,1,"29.70053,-95.53514",71969,7.155,10058.56045,True
1544,20910,Silver Spring,MD,38.999992,-77.03404,-5,1,"38.999992,-77.03404",37445,4.552,8226.054482,True
1545,22203,Arlington,VA,38.874978999999996,-77.11455,-5,1,"38.874979,-77.11455",21850,1.534,14243.80704,False
1546,12604,Poughkeepsie,NY,41.759904999999996,-73.743714,-5,1,"41.759905,-73.743714",586,0.102,5745.098039,False
1547,95211,Stockton,CA,37.981072999999995,-121.308008,-8,1,"37.981073,-121.308008",1545,0.151,10231.78808,True
1548,20019,Washington,DC,38.891445000000004,-76.93811,-5,1,"38.891445,-76.93811",54358,6.266,8675.071816,False
1549,11109,Long Island City,NY,40.651378,-73.870779,-5,1,"40.651378,-73.870779",3523,0.04,88075.0,False
1550,48915,Lansing,MI,42.737701,-84.57106,-5,1,"42.737701,-84.57106",9218,1.815,5078.7878789999995,False
1551,19717,Newark,DE,39.564499,-75.597047,-5,1,"39.564499,-75.597047",3770,0.18600000000000003,20268.8172,False
1552,95111,San Jose,CA,37.284042,-121.82664,-8,1,"37.284042,-121.82664",58466,5.417999999999999,10791.06681,False
1553,93703,Fresno,CA,36.767299,-119.765,-8,1,"36.767299,-119.765",31868,4.728,6740.270728,True
1554,90263,Malibu,CA,34.035087,-118.70752,-8,1,"34.035087,-118.70752",1612,0.226,7132.743363,False
1555,70402,Hammond,LA,30.513982000000002,-90.48040300000001,-6,1,"30.513982,-90.480403",1514,0.086,17604.651159999998,False
1556,11229,Brooklyn,NY,40.599256,-73.94118,-5,1,"40.599256,-73.94118",80018,2.1590000000000003,37062.52895,False
1557,89145,Las Vegas,NV,36.167730999999996,-115.26791000000001,-8,1,"36.167731,-115.26791",23186,4.593,5048.116699,False
1558,90034,Los Angeles,CA,34.030559999999994,-118.39804,-8,1,"34.03056,-118.39804",57964,3.111,18631.95114,True
1559,94928,Rohnert Park,CA,38.347174,-122.69537,-8,1,"38.347174,-122.69537",43170,7.702999999999999,5604.310009000001,True
1560,60622,Chicago,IL,41.900332,-87.66927,-6,1,"41.900332,-87.66927",52548,2.455,21404.48065,False
1561,29117,Orangeburg,SC,33.442019,-80.79748599999999,-5,1,"33.442019,-80.797486",1160,0.08900000000000001,13033.70787,False
1562,11207,Brooklyn,NY,40.670874,-73.89424,-5,1,"40.670874,-73.89424",93386,2.6710000000000003,34962.93523,False
1563,63139,Saint Louis,MO,38.610901,-90.29174,-6,1,"38.610901,-90.29174",22789,3.891,5856.849139,True
1564,20001,Washington,DC,38.907711,-77.01732,-5,1,"38.907711,-77.01732",38551,2.184,17651.556780000003,True
1565,89117,Las Vegas,NV,36.140974,-115.28205,-8,1,"36.140974,-115.28205",55416,9.124,6073.651907,False
1566,90270,Maywood,CA,33.988813,-118.18642,-8,1,"33.988813,-118.18642",27372,1.262,21689.38193,False
1567,7505,Paterson,NJ,40.916165,-74.17129,-5,1,"40.916165,-74.17129",2256,0.19899999999999998,11336.683420000001,True
1568,76597,Gatesville,TX,31.390196000000003,-97.799309,-6,1,"31.390196,-97.799309",2882,0.485,5942.268040999999,False
1569,33015,Hialeah,FL,25.938686999999998,-80.3182,-5,1,"25.938687,-80.3182",63544,5.825,10908.8412,False
1570,49104,Berrien Springs,MI,42.001551,-86.715294,-5,1,"42.001551,-86.715294",868,0.159,5459.119497,False
1571,33606,Tampa,FL,27.936799,-82.46911,-5,1,"27.936799,-82.46911",17746,3.282,5407.06886,True
1572,90805,Long Beach,CA,33.865916,-118.18361999999999,-8,1,"33.865916,-118.18362",93524,7.369,12691.54566,False
1573,10034,New York,NY,40.867653000000004,-73.92,-5,1,"40.867653,-73.92",38908,1.089,35728.191,False
1574,10038,New York,NY,40.709677,-74.00365,-5,1,"40.709677,-74.00365",20300,0.3,67666.66667,False
1575,11215,Brooklyn,NY,40.667508000000005,-73.9856,-5,1,"40.667508,-73.9856",63488,2.178,29149.6786,True
1576,29208,Columbia,SC,33.993705,-81.019913,-5,1,"33.993705,-81.019913",695,0.066,10530.30303,False
1577,14211,Buffalo,NY,42.907358,-78.82355,-5,1,"42.907358,-78.82355",22611,4.0489999999999995,5584.341813,False
1578,10704,Yonkers,NY,40.920273,-73.8612,-5,1,"40.920273,-73.8612",30165,2.6710000000000003,11293.52303,False
1579,7020,Edgewater,NJ,40.830733,-73.97334000000001,-5,1,"40.830733,-73.97334",11513,0.9359999999999999,12300.213679999999,False
1580,6114,Hartford,CT,41.7387,-72.67889,-5,1,"41.7387,-72.67889",27449,4.042,6790.945076999999,False
1581,60625,Chicago,IL,41.971614,-87.70255999999999,-6,1,"41.971614,-87.70256",78651,3.897,20182.44804,True
1582,90807,Long Beach,CA,33.828365999999995,-118.18235,-8,1,"33.828366,-118.18235",31481,5.837999999999999,5392.428914,True
1583,91204,Glendale,CA,34.135259000000005,-118.25948000000001,-8,1,"34.135259,-118.25948",16032,1.124,14263.3452,False
1584,6710,Waterbury,CT,41.569496,-73.04484000000001,-5,1,"41.569496,-73.04484",10715,0.986,10867.139959999999,False
1585,14611,Rochester,NY,43.147563,-77.64161999999999,-5,1,"43.147563,-77.64162",17396,2.895,6008.981002,False
1586,20003,Washington,DC,38.881762,-76.99446999999999,-5,1,"38.881762,-76.99447",26454,2.2430000000000003,11794.02586,True
1587,20008,Washington,DC,38.934866,-77.06039,-5,1,"38.934866,-77.06039",27525,3.0389999999999997,9057.255676,True
1588,63108,Saint Louis,MO,38.646201,-90.25435,-6,1,"38.646201,-90.25435",21568,2.24,9628.571429000001,True
1589,60649,Chicago,IL,41.761734000000004,-87.57072,-6,1,"41.761734,-87.57072",46650,2.928,15932.37705,False
1590,78040,Laredo,TX,27.514845,-99.49991,-6,1,"27.514845,-99.49991",42083,6.3,6679.84127,True
1591,99775,Fairbanks,AK,64.860846,-147.82681000000002,-9,1,"64.860846,-147.82681",1251,0.11599999999999999,10784.482759999999,False
1592,41014,Covington,KY,39.067811,-84.5039,-5,1,"39.067811,-84.5039",6942,1.062,6536.723164,False
1593,90638,La Mirada,CA,33.90213,-118.00966000000001,-8,1,"33.90213,-118.00966",49012,7.869,6228.491549,False
1594,27601,Raleigh,NC,35.774451,-78.63274,-5,1,"35.774451,-78.63274",9450,1.794,5267.5585280000005,True
1595,75240,Dallas,TX,32.938774,-96.78543,-6,1,"32.938774,-96.78543",24296,3.772,6441.145281,True
1596,21252,Baltimore,MD,39.388799,-76.613325,-5,1,"39.388799,-76.613325",2872,0.14400000000000002,19944.44444,False
1597,11377,Woodside,NY,40.742869,-73.90377,-5,1,"40.742869,-73.90377",89830,2.543,35324.41998,False
1598,11205,Brooklyn,NY,40.694214,-73.96529,-5,1,"40.694214,-73.96529",40366,0.9490000000000001,42535.30032,True
1599,11379,Middle Village,NY,40.716028,-73.87925,-5,1,"40.716028,-73.87925",34821,2.075,16781.20482,False
1600,90505,Torrance,CA,33.810848,-118.35096000000001,-8,1,"33.810848,-118.35096",36678,5.795,6329.249353,True
1601,10314,Staten Island,NY,40.606336999999996,-74.14513000000001,-5,1,"40.606337,-74.14513",85510,13.704,6239.7840049999995,False
1602,19120,Philadelphia,PA,40.033944,-75.12118000000001,-5,1,"40.033944,-75.12118",68104,3.404,20007.05053,False
1603,2143,Somerville,MA,42.381929,-71.09908,-5,1,"42.381929,-71.09908",24514,1.5430000000000001,15887.23266,False
1604,95008,Campbell,CA,37.278843,-121.95446000000001,-8,1,"37.278843,-121.95446",45260,6.393,7079.618332999999,True
1605,90061,Los Angeles,CA,33.923365000000004,-118.27591000000001,-8,1,"33.923365,-118.27591",26872,2.662,10094.665659999999,False
1606,11004,Glen Oaks,NY,40.742944,-73.70956,-5,1,"40.742944,-73.70956",14016,0.951,14738.17035,False
1607,4101,Portland,ME,43.660525,-70.25862,-5,1,"43.660525,-70.25862",17227,1.982,8691.72553,True
1608,21214,Baltimore,MD,39.351857,-76.56399,-5,1,"39.351857,-76.56399",20564,2.8539999999999996,7205.325858,False
1609,11214,Brooklyn,NY,40.598994,-73.99611,-5,1,"40.598994,-73.99611",88630,2.185,40562.92906,False
1610,22044,Falls Church,VA,38.859645,-77.15328000000001,-5,1,"38.859645,-77.15328",14092,2.187,6443.52995,False
1611,90018,Los Angeles,CA,34.029112,-118.3183,-8,1,"34.029112,-118.3183",49310,2.8960000000000004,17026.9337,False
1612,10603,White Plains,NY,41.053182,-73.77672,-5,1,"41.053182,-73.77672",17045,3.29,5180.851064,False
1613,93905,Salinas,CA,36.681160999999996,-121.61538,-8,1,"36.681161,-121.61538",61087,9.307,6563.554314,False
1614,30363,Atlanta,GA,33.844371,-84.47405,-5,1,"33.844371,-84.47405",2680,0.315,8507.936508,False
1615,94590,Vallejo,CA,38.105219,-122.24571,-8,1,"38.105219,-122.24571",35420,5.944,5958.950202,False
1616,48220,Ferndale,MI,42.460986,-83.13398000000001,-5,1,"42.460986,-83.13398",22319,4.4319999999999995,5035.875451,False
1617,13024,Auburn,NY,43.163364,-76.509567,-5,1,"43.163364,-76.509567",1733,0.042,41261.904760000005,False
1618,60640,Chicago,IL,41.973181,-87.6665,-6,1,"41.973181,-87.6665",65790,2.408,27321.42857,True
1619,25185,Mount Olive,WV,38.041292999999996,-81.064784,-5,1,"38.041293,-81.064784",1042,0.069,15101.44928,False
1620,33132,Miami,FL,25.784326,-80.18753000000001,-5,1,"25.784326,-80.18753",11165,1.706,6544.548652,False
1621,94502,Alameda,CA,37.734379,-122.23952,-8,1,"37.734379,-122.23952",13600,2.68,5074.626866,False
1622,85283,Tempe,AZ,33.365951,-111.93155,-7,0,"33.365951,-111.93155",44813,8.787,5099.920337,False
1623,7065,Rahway,NJ,40.607103,-74.28099,-5,1,"40.607103,-74.28099",27346,3.897,7017.192712,False
1624,7104,Newark,NJ,40.767702,-74.16830999999999,-5,1,"40.767702,-74.16831",50478,2.535,19912.426040000002,False
